slope,aspect,twi,rainfall,ndvi,landcover,river_proximity,landslide
37.332737,211.89989,14.685885,19089.688,0.8161205,10.0,210.01254,0
12.328975,137.78584,16.756485,17127.527,-0.037305783,70.0,299.98206,0
33.45113,131.4194,15.732758,17811.975,0.12837744,70.0,1489.0641,0
36.055473,65.00939,15.082968,20623.062,0.8532867,10.0,1593.0834,0
18.808462,334.56015,15.641868,17357.686,0.73524743,10.0,945.45184,0
17.678291,239.47633,15.895901,24495.367,0.116260946,80.0,56.21346,0
36.33972,83.68324,14.158967,16202.257,0.7005698,10.0,958.9039,0
18.593903,195.7704,15.156465,19722.232,0.588998,10.0,1140.5583,0
21.774895,55.435528,15.264202,20614.018,0.74984545,10.0,817.5702,0
18.365297,109.957664,16.583477,16092.782,0.22197007,70.0,499.18637,0
41.373726,23.231266,14.3412285,24034.137,0.737617,10.0,1274.0524,0
23.624231,45.317,14.954326,22628.705,0.5107244,10.0,1286.4716,0
30.1548,192.77731,15.939068,16435.785,0.0924889,60.0,1089.3746,0
44.910522,106.995186,14.928494,19149.54,0.87947255,10.0,965.1222,0
23.002405,17.581423,15.319377,18659.506,0.75030226,10.0,885.61346,0
25.87536,317.24188,14.506587,25576.104,0.7180201,10.0,724.3575,0
30.546837,196.24939,15.560202,17811.975,0.12529787,70.0,1540.622,0
22.98536,276.57416,14.910656,22415.598,0.48699388,30.0,323.26648,0
36.285225,271.2634,15.701836,17858.617,-0.030736214,60.0,1800.8671,0
19.6644,256.9091,15.547603,19696.367,0.66641337,10.0,1583.1666,0
18.213127,46.46769,16.364014,17494.824,-0.061858788,100.0,1879.5876,0
30.771431,233.26656,15.935167,16435.785,-0.07365872,60.0,1389.3916,0
44.247612,86.188484,14.947061,19790.332,0.55562997,10.0,1745.9857,0
23.217573,129.90584,15.474302,20340.365,0.85763705,10.0,1972.8977,0
14.499754,97.19168,15.821562,18918.188,0.8089245,10.0,1505.2959,0
43.446754,343.14612,14.8765545,21109.633,0.7368957,10.0,1671.5359,0
32.536095,207.36395,15.539472,18101.326,0.82401025,10.0,890.83417,0
35.83375,54.349224,14.711879,20631.844,0.5262055,10.0,235.73026,0
16.725075,77.556076,16.22218,19395.494,0.45681363,30.0,1498.1105,0
22.355541,190.25395,14.903783,24599.621,0.49333552,30.0,482.09546,0
36.330475,151.70241,14.966591,18642.445,0.5427778,30.0,416.73013,0
37.84835,255.52284,15.630212,17858.617,0.39484358,100.0,561.5787,0
39.048405,67.7184,15.2648115,18681.396,0.71340734,10.0,453.9945,0
27.750278,26.841585,15.013388,18384.043,0.80173516,10.0,1635.1324,0
37.01751,274.92624,14.647561,22415.598,0.8267536,10.0,207.40453,0
22.993132,55.094074,15.219343,18973.291,0.83316034,10.0,1227.7257,0
53.01783,181.58366,15.085285,18642.445,0.31117862,30.0,1213.5858,0
27.987898,93.49265,14.286759,19722.232,0.7145397,10.0,874.4452,0
38.451313,177.3507,15.450093,16814.41,0.2035495,100.0,1721.2936,0
22.994345,43.549213,15.111907,18678.152,0.6408351,30.0,199.61682,0
39.532856,65.67559,15.577299,17494.824,0.7439674,10.0,757.57697,0
27.883932,284.16724,15.216326,22415.598,0.8321337,10.0,1386.9426,0
31.414799,197.41548,15.081634,18771.488,0.6598096,30.0,403.8797,0
47.817104,157.5436,15.141792,18101.326,0.6218024,30.0,1473.6586,0
15.360816,340.53192,15.219332,20869.682,0.4638897,60.0,228.72827,0
58.244335,95.173706,13.218152,19722.232,0.6431109,10.0,198.19704,0
26.285347,238.3726,14.867595,24034.137,0.54047865,10.0,1226.2787,0
29.551914,211.0695,14.780334,24495.953,0.54232746,10.0,453.04712,0
31.849564,283.56335,14.142028,24599.621,0.5868819,10.0,217.89093,0
24.817415,81.95086,15.026939,21680.863,0.67598516,10.0,1027.267,0
32.937077,145.54507,15.294461,16983.965,0.5807681,10.0,613.6237,0
35.350582,68.58497,15.538717,17811.975,0.41571212,30.0,2104.1587,0
26.055456,22.022394,15.779,19149.54,0.6965662,10.0,1451.8862,0
34.307945,263.18774,14.322553,19140.043,0.55650294,30.0,733.64526,0
40.33639,197.60388,15.46326,17811.975,0.30936417,100.0,1413.4214,0
41.865032,157.10956,15.451454,18054.812,0.6442698,10.0,224.08197,0
29.275066,36.048443,15.600491,18101.326,0.64479405,10.0,1456.8502,0
12.116815,25.201641,15.780583,18771.488,0.568738,10.0,924.62585,0
43.204144,246.64532,15.176928,17858.617,0.3228835,30.0,393.70636,0
37.296677,2.752749,14.195692,24034.137,0.7483184,10.0,679.2737,0
12.0573015,350.13068,16.037073,28701.984,0.42064393,40.0,597.0914,0
24.166306,319.253,15.825121,18681.396,0.8155018,10.0,1793.0945,0
37.998287,29.510147,14.619515,20913.465,0.65840673,30.0,102.228134,0
22.249592,53.591747,15.977374,20005.668,0.82120955,10.0,1854.9124,0
18.187977,46.38705,15.197156,18047.324,0.57902056,10.0,682.0152,0
18.291832,146.35663,15.437291,20869.682,0.8056972,10.0,834.45825,0
29.852652,350.81775,15.440322,18935.898,0.8171118,10.0,1224.091,0
22.361887,258.65338,15.911162,19370.934,0.7009031,10.0,17.010948,0
29.547491,358.14987,14.251,24599.621,0.604878,10.0,185.73853,0
35.930016,16.151628,14.729339,20623.062,0.7921161,10.0,647.8946,0
43.243835,176.64429,15.377883,17557.598,0.019729497,60.0,2026.3138,0
24.570662,67.07938,15.353376,19642.3,0.79548067,10.0,453.03366,0
28.148293,208.66823,15.36769,19839.297,0.72664857,10.0,563.38617,0
32.933926,358.3815,15.364481,19691.213,0.7628099,10.0,1070.4595,0
24.198627,142.4177,15.167657,18384.043,0.82100266,10.0,607.56885,0
34.23795,321.71396,15.52916,19149.54,0.603757,10.0,602.5442,0
22.729546,128.1902,14.163578,22628.705,0.55103093,30.0,137.10764,0
37.12894,199.81517,15.380301,18101.326,0.33424142,30.0,1086.6372,0
31.11687,270.0,15.128091,22209.299,0.75569075,10.0,2140.557,0
44.412888,199.64233,14.334881,20005.668,0.62950844,10.0,814.6077,0
22.697771,148.36989,16.177557,18771.488,0.7179348,30.0,606.5922,0
34.911343,93.99012,14.683884,19089.688,0.5646128,10.0,736.0889,0
33.88403,132.4483,15.756389,16814.41,-0.014078611,100.0,1502.9393,0
23.633171,152.6049,14.907789,18528.613,0.77331924,10.0,301.0833,0
33.27683,142.11905,15.019296,18659.506,0.76690096,10.0,1119.5732,0
17.080858,230.78874,15.8186,24116.514,0.8113587,10.0,2001.385,0
26.463991,321.3019,15.127521,20381.895,0.6009173,30.0,1403.8856,0
38.755566,341.40207,14.316861,16746.91,0.68407696,10.0,690.8418,0
22.038385,309.7787,15.250528,21109.633,0.60217434,10.0,858.3403,0
38.75467,194.5391,15.136447,20913.465,0.5558039,30.0,779.1656,0
23.05737,37.000362,15.031666,19062.879,0.6631598,10.0,1866.9344,0
25.292713,234.38293,14.982571,22209.299,0.6096878,10.0,626.3886,0
40.408848,335.88138,14.295037,18973.291,0.6046559,10.0,375.2811,0
38.662968,249.88222,15.113564,19696.367,0.48458877,10.0,513.0843,0
22.866787,90.0,15.882747,18311.408,0.48327786,30.0,1127.6783,0
33.791412,217.0384,15.013619,22415.598,0.81841004,10.0,846.6133,0
36.99193,256.3276,14.8619995,22209.299,0.4998922,10.0,1496.543,0
23.381454,30.554901,15.167136,24116.514,0.4797165,30.0,304.0892,0
44.96727,256.88608,15.509471,14240.55,-0.045003008,70.0,1501.9224,0
10.826591,120.522385,16.372377,20381.895,0.8122069,10.0,2339.1526,0
17.29886,267.02063,15.430756,17823.441,0.42549258,30.0,671.40356,0
3.141755,270.0,16.20213,25576.104,0.2344728,80.0,176.78383,0
26.710861,130.04672,15.408776,17811.975,0.8243993,10.0,35.49427,0
20.195,243.89043,16.067825,17858.617,0.24586624,100.0,1419.7438,0
18.284159,272.8082,15.72056,19839.297,0.4201375,30.0,444.05203,0
55.067104,139.24782,14.232148,19149.54,0.38875625,30.0,279.35962,0
38.539875,5.273823,14.652755,20381.895,0.77504945,10.0,2140.379,0
7.180026,154.09209,16.35657,16637.377,0.22905783,30.0,457.93112,0
23.599945,74.96749,16.107153,16637.377,0.14555617,60.0,860.6317,0
39.2211,226.03938,16.204805,14809.951,-0.07694881,70.0,263.08176,0
32.19522,248.90306,15.9415,15685.598,-0.067916475,70.0,724.0891,0
22.15542,203.88327,15.41369,22415.598,0.72360796,10.0,1582.4124,0
20.252846,277.56302,15.286086,24495.953,0.5779671,10.0,1087.6741,0
29.360779,22.95808,14.697019,17357.686,0.6740034,30.0,954.4985,0
27.384548,180.0,15.290616,18528.613,0.7751864,10.0,2430.68,0
6.792835,197.95576,17.592064,13868.116,-0.06508268,70.0,136.42473,0
25.581375,57.245876,14.824093,24495.367,0.79634726,10.0,1216.8716,0
34.56693,79.16647,15.346813,17961.56,0.297314,30.0,2104.382,0
13.733863,338.01572,15.384602,20005.668,0.8167042,10.0,120.56819,0
25.966663,175.68658,14.985345,22088.53,0.4937499,10.0,279.13495,0
20.438778,17.132294,14.99918,18047.324,0.69695157,10.0,413.8088,0
28.947962,174.29659,15.147151,21541.99,0.5540919,10.0,1234.0809,0
63.751537,147.79352,14.3648205,18659.506,0.30487528,30.0,2256.244,0
38.97986,294.8407,15.611806,15685.598,0.03266878,70.0,18.24211,0
36.293846,58.061646,15.175876,20623.062,0.7543917,10.0,1068.8945,0
22.88789,274.39825,15.605831,18681.396,0.49956197,10.0,859.72815,0
11.040437,5.38017,15.544076,18787.973,0.7213502,10.0,1062.534,0
19.836626,305.68665,14.985513,18900.357,0.6466746,10.0,482.11203,0
18.825579,323.8223,15.113511,18047.324,0.55230457,10.0,969.0097,0
11.927419,175.03725,15.55407,18384.043,0.52699137,10.0,16.773357,0
36.78349,229.49237,14.958051,19798.672,0.8671093,10.0,1084.787,0
10.327434,315.28946,15.710728,18900.357,0.57136625,30.0,587.0716,0
42.7037,83.95892,15.967966,15858.572,-0.02398132,100.0,1038.4008,0
23.344717,103.00534,14.841801,19722.232,0.72315407,10.0,142.29007,0
34.71864,257.8626,14.722883,24116.514,0.61552125,10.0,304.3099,0
22.148947,295.94128,15.555566,21109.633,0.8123679,10.0,1441.0996,0
39.141037,244.05054,14.725172,20005.668,0.7459707,10.0,929.24835,0
23.6015,22.143532,14.627625,18378.709,0.6408344,30.0,621.4666,0
28.605516,348.396,15.149531,20614.018,0.7215404,10.0,1440.9694,0
26.89762,257.0925,15.000606,18900.357,0.46409342,30.0,706.0123,0
18.594313,15.77521,15.232193,19062.879,0.45609528,40.0,1335.1328,0
39.33466,9.010373,15.078002,19798.672,0.7973338,10.0,289.98093,0
33.471745,255.82805,15.225267,19140.043,0.8051499,10.0,914.96893,0
39.980522,349.91962,15.240026,18642.445,0.573597,30.0,790.916,0
18.061659,206.68332,15.229624,19127.525,0.46437192,10.0,805.85834,0
25.14749,180.0,14.940523,18973.291,0.43460485,30.0,424.90878,0
28.352552,147.13423,14.901475,20381.895,0.5726117,10.0,1292.5297,0
24.598175,306.95032,15.761191,22209.299,0.77201176,10.0,1942.5479,0
34.252388,135.49457,15.597181,15685.598,-0.03760399,70.0,1220.5266,0
23.995132,289.10495,14.89273,19722.232,0.5994383,30.0,1101.4344,0
28.844425,273.36996,15.056358,19009.473,0.63406205,30.0,1406.0768,0
25.73353,307.19553,14.123839,17987.164,0.6085299,10.0,324.80212,0
23.60537,22.169434,15.6232605,18659.506,0.84557676,10.0,1670.0602,0
30.53729,351.06268,15.257965,18813.666,0.85586655,10.0,839.6365,0
12.6762705,102.46888,15.832464,19577.6,0.7558805,10.0,12.991793,0
28.119646,38.038963,14.885595,22209.299,0.8290644,10.0,885.2722,0
41.61391,226.17128,14.757724,24116.514,0.83069754,10.0,1178.2108,0
19.963928,339.36087,14.8742075,17823.441,0.650563,10.0,1069.6405,0
11.294294,124.56753,15.966753,18678.152,0.512163,10.0,991.0028,0
44.206726,151.88994,14.758154,20623.062,0.80903023,10.0,400.38727,0
31.592182,333.49692,14.499242,22209.299,0.7169263,10.0,390.37375,0
39.297783,14.262187,15.340952,18101.326,0.48226365,10.0,1237.0393,0
40.328304,352.55988,14.567632,22415.598,0.74812394,10.0,272.18008,0
22.746407,231.84697,15.623086,19140.043,0.63830304,10.0,776.5382,0
43.015762,242.06682,14.08624,20132.086,0.6363891,30.0,65.56698,0
35.4966,2.9445977,15.184919,17251.365,0.7662394,10.0,122.685394,0
39.412567,154.97606,14.304631,19062.879,0.71578014,10.0,1054.7546,0
38.921925,195.80188,15.258915,19696.367,0.3636698,30.0,1274.0574,0
33.480698,146.32011,15.322382,20217.814,0.44483367,30.0,929.25476,0
43.628574,87.079765,14.767201,28701.984,0.7944484,10.0,1394.4316,0
15.141253,241.4069,15.877111,16202.257,0.6164468,10.0,792.8668,0
29.165552,29.522038,14.8347025,18813.666,0.84814274,10.0,311.1582,0
35.541428,184.41791,15.184848,17858.617,0.83520305,10.0,568.6543,0
48.638397,152.08397,14.621516,19839.297,0.72595316,10.0,418.84702,0
25.88999,320.0943,14.817994,21680.863,0.5619048,30.0,354.88022,0
12.117488,205.20862,16.094736,17357.686,0.28634325,40.0,814.4893,0
7.272364,59.509003,17.29446,19009.473,0.72026813,10.0,1860.1597,0
42.609875,264.95203,14.978109,18101.326,0.6926405,10.0,95.042435,0
42.060905,9.355949,14.967112,20631.844,0.6722625,10.0,19.359596,0
22.357643,190.28693,16.589159,14809.951,-0.061034475,70.0,1157.4478,0
33.940662,54.741013,14.911551,22415.598,0.8300822,10.0,1540.123,0
39.82637,125.61458,14.306754,20132.086,0.504189,30.0,407.72873,0
24.749569,140.581,14.689208,25576.104,0.51935774,10.0,77.51473,0
18.35121,289.9748,15.799872,18311.408,0.44351694,10.0,518.6575,0
37.33096,192.47737,14.677605,19127.525,0.5538586,30.0,692.79785,0
23.00377,220.30779,14.637372,21680.863,0.55950695,10.0,354.51785,0
24.661226,350.82712,15.297499,25688.568,0.80660594,10.0,1422.1779,0
45.300205,340.93036,15.103002,18311.408,0.47506174,30.0,215.69475,0
41.767067,126.73807,15.223543,15794.851,0.2763376,100.0,754.89215,0
25.93877,314.33734,15.373746,18049.291,0.6897133,10.0,435.86694,0
35.851566,229.48337,14.371405,18900.357,0.60102856,10.0,219.1507,0
26.453028,252.97375,14.648499,17823.441,0.42027095,10.0,1032.0669,0
31.787905,141.5928,14.86297,20623.062,0.82930464,10.0,779.34784,0
49.070427,130.21805,15.309667,18054.812,0.41629857,30.0,825.3341,0
27.314102,147.81107,15.686949,20217.814,0.7268665,10.0,1681.0182,0
24.33238,214.57808,16.043602,18101.326,0.5680638,10.0,1374.7393,0
31.7757,137.03098,16.422945,16814.41,-0.08974295,60.0,1249.7557,0
25.474386,162.05794,15.675406,17858.617,0.355578,100.0,1270.881,0
13.665984,143.02708,15.890336,20614.018,0.8232195,10.0,1519.6127,0
13.456842,302.7661,15.331042,18047.324,0.42056558,40.0,787.9204,0
21.429558,335.14316,16.078234,18101.326,0.6815295,10.0,56.335056,0
28.084385,193.88467,14.637356,19062.879,0.5865148,30.0,856.2503,0
27.738997,70.20812,15.55677,16983.965,0.51428044,10.0,377.4083,0
42.12223,145.43309,14.596886,20132.086,0.5204826,60.0,17.068409,0
8.783816,108.31778,15.882889,20217.814,0.7000741,10.0,1479.8148,0
30.820179,259.05103,14.501791,19127.525,0.6050806,10.0,209.60057,0
48.285538,231.64774,14.020982,20623.062,0.70652246,10.0,14.967041,0
24.402754,230.03935,15.209627,28701.984,0.49908817,30.0,941.18176,0
23.75052,163.039,15.495165,19839.297,0.7294158,10.0,1305.4464,0
10.39653,243.82262,15.489268,19062.879,0.6219585,10.0,1261.8129,0
10.993864,109.46956,16.524227,22088.53,0.16218415,60.0,1608.9415,0
20.40776,280.0227,15.7439,22415.598,0.770407,10.0,1974.738,0
16.85775,57.70909,15.003491,22628.705,0.38725597,30.0,431.13098,0
50.055695,226.261,15.087753,16092.782,0.21611682,70.0,424.88754,0
19.227497,71.04094,15.723596,19696.367,0.7678024,10.0,136.56839,0
32.534286,8.24207,14.636876,24495.953,0.71009177,10.0,805.33704,0
28.01774,93.488266,14.588651,20869.682,0.65609336,30.0,61.349854,0
49.157677,66.93183,15.432303,17858.617,0.35836202,100.0,19.546268,0
18.60877,54.76582,16.037535,17449.002,0.6393176,10.0,440.993,0
19.694164,30.764286,16.09485,17741.926,0.5437994,10.0,1809.9558,0
12.628964,234.69093,15.303428,16746.91,0.3050744,40.0,826.4065,0
29.059626,205.4326,16.218323,15794.851,-0.071553856,70.0,1327.3845,0
15.099539,212.86511,15.780143,19976.455,0.38420913,30.0,1240.9852,0
25.084269,281.97537,15.19743,21680.863,0.66123086,10.0,1354.1112,0
35.28929,169.5743,14.056191,25576.104,0.41422567,30.0,358.57788,0
32.492035,15.013416,15.711702,16345.739,0.16431335,30.0,1659.8002,0
52.832558,21.136381,14.508658,22209.299,0.7892089,10.0,1992.6681,0
30.215271,38.89506,14.972609,24034.137,0.73979664,10.0,1308.9348,0
30.312508,323.41342,15.512307,19798.672,0.6147135,10.0,1607.7014,0
19.960348,206.94655,15.238205,24034.137,0.41673332,30.0,355.9322,0
24.754772,161.41827,16.579393,13868.116,-0.052427422,70.0,2657.8262,0
20.61987,124.00604,15.726593,18642.445,0.7624783,10.0,10.762248,0
18.090824,19.692446,16.11852,17549.19,-0.0632208,100.0,1541.9579,0
31.465164,291.73596,15.4999075,18311.408,0.4610718,30.0,657.3059,0
35.25385,133.3976,15.463969,17811.975,0.48209858,30.0,748.0558,0
6.365392,150.53432,15.419472,18787.973,0.53333473,40.0,74.16152,0
45.786465,352.8436,14.826504,20005.668,0.77979773,10.0,1194.3002,0
31.902086,256.46487,15.430394,19798.672,0.6207374,10.0,1483.8872,0
22.545948,20.639906,15.0527725,19062.879,0.58794415,10.0,1054.5972,0
22.403687,318.25183,14.746907,17823.441,0.7573053,10.0,365.87985,0
10.333936,143.03372,16.028759,20340.365,0.3872691,30.0,838.0511,0
6.863419,113.79499,16.888933,15794.851,-0.09424947,70.0,1220.6904,0
29.277363,234.72792,14.837874,24116.514,0.6830847,10.0,266.00735,0
26.37671,336.0661,14.874724,17357.686,0.7037136,10.0,1069.3563,0
24.902145,228.50667,14.9661045,18528.613,0.63421935,10.0,1387.9824,0
14.545305,200.63432,15.492764,24034.137,0.4800988,40.0,479.6227,0
27.793636,244.53526,14.5469,24495.367,0.40324885,10.0,102.382164,0
29.563234,271.63535,14.286734,24034.137,0.82612383,10.0,545.89557,0
21.06178,233.95003,14.892779,20869.682,0.53839016,10.0,517.90063,0
21.423986,351.94394,15.554986,19009.473,0.46690097,30.0,436.55615,0
36.715485,145.56842,15.7673025,20217.814,0.7918127,10.0,1316.4481,0
36.11409,210.08154,14.722442,20435.473,0.55945724,10.0,901.1258,0
23.289516,19.921036,15.568515,16345.739,0.7354682,10.0,609.50977,0
26.737757,101.11613,14.431319,24495.367,0.64665484,30.0,230.72311,0
14.817782,284.16797,15.830162,22415.598,0.386182,30.0,1350.2456,0
19.104532,232.58658,16.06048,20217.814,0.694291,10.0,1884.6927,0
19.342096,97.952324,14.597262,18787.973,0.70109993,10.0,213.92747,0
38.596916,116.49801,14.25287,22422.459,0.48020464,30.0,152.32935,0
24.572924,292.9181,15.417578,24116.514,0.7875646,10.0,378.5628,0
36.50722,221.96054,15.32601,18266.062,0.69849765,10.0,1261.3512,0
40.12389,126.543106,14.329439,19976.455,0.4678896,10.0,1415.5605,0
29.469738,193.09372,14.551706,24034.137,0.60608745,10.0,213.43428,0
13.464862,302.74332,15.762559,18528.613,0.69222903,10.0,1579.6433,0
33.112995,100.00521,15.734358,16092.782,0.42556143,30.0,895.8785,0
7.361206,82.80174,15.2506075,21680.863,0.45527247,10.0,727.1148,0
10.554272,162.88234,15.940194,17987.164,0.49524787,30.0,1506.3429,0
13.004893,240.61818,15.34709,20005.668,0.5056577,30.0,71.47849,0
34.182808,303.2439,14.479333,20132.086,0.7331974,10.0,107.308716,0
25.65596,66.14499,15.279259,28701.984,0.33137864,30.0,2020.7534,0
26.317673,117.270546,14.973921,19089.688,0.4183879,30.0,780.6079,0
5.914689,242.04604,15.975475,18528.613,0.43575087,40.0,1792.467,0
40.87771,166.53769,14.947796,18659.506,0.78555334,10.0,1841.2604,0
27.364668,117.979034,14.366038,16202.257,0.8123883,10.0,567.7367,0
41.285576,215.79033,14.991071,19798.672,0.68741894,10.0,1428.8585,0
5.235445,270.0,15.814625,19878.342,0.7799793,10.0,77.71087,0
30.823975,347.5965,15.566264,17741.926,0.7171803,10.0,1484.8135,0
18.046635,353.5468,15.654614,19576.125,0.7968757,10.0,912.52124,0
45.65477,201.01364,15.826683,18204.367,0.24159144,100.0,1065.3002,0
24.58928,90.0,14.932674,19127.525,0.713459,10.0,176.22194,0
33.494648,274.2085,15.451229,16983.965,0.2364043,100.0,1636.6643,0
41.84056,196.62439,14.534962,22628.705,0.5130188,30.0,1022.3454,0
23.588934,222.14601,15.56022,18049.291,0.49866632,10.0,1272.4261,0
37.640068,305.99512,15.642386,16814.41,-0.03577917,60.0,1097.9619,0
27.672245,312.7756,14.96833,20623.062,0.82317954,10.0,377.60333,0
56.111485,211.99486,15.102188,17549.19,0.18206272,100.0,2147.5525,0
28.212185,324.55927,15.395725,25688.568,0.77145135,10.0,1514.8373,0
15.715116,337.00003,15.845327,18659.506,0.7743655,10.0,548.519,0
26.156235,8.566825,14.921867,17357.686,0.6295271,10.0,787.39856,0
29.990593,169.02298,15.028637,21680.863,0.7460977,10.0,1483.4856,0
30.588533,56.791275,15.565938,17105.393,0.7508006,10.0,956.12024,0
28.148684,141.87193,15.766209,16092.782,0.50329113,30.0,619.76514,0
22.137442,301.15024,15.460175,20913.465,0.7823871,10.0,400.57486,0
26.89237,171.6777,15.767536,15794.851,0.30863357,100.0,1032.2074,0
13.97995,347.24884,16.17772,17883.354,0.7922294,10.0,1486.0616,0
36.696976,214.37518,15.106829,20005.668,0.82619923,10.0,1176.987,0
23.82973,212.54442,15.314461,20614.018,0.46548456,30.0,941.10876,0
28.88106,356.1976,14.743297,17357.686,0.58343,10.0,588.0441,0
33.821873,352.13904,15.091703,18813.666,0.8180819,10.0,425.22403,0
19.196695,21.585196,15.0332,19062.879,0.6006887,10.0,447.04205,0
37.855377,358.65015,14.395872,20869.682,0.7622539,10.0,214.74225,0
3.850125,15.815391,17.705551,19370.934,0.06913973,10.0,840.70917,0
33.25512,329.76843,15.349428,18204.367,0.6708262,10.0,607.74927,0
21.214901,196.43222,14.577549,20381.895,0.5443423,30.0,92.429306,0
21.205965,82.809715,16.129602,16983.965,0.416897,30.0,805.27094,0
37.415546,136.01057,14.833907,20132.086,0.746418,10.0,1254.2378,0
43.146206,169.87593,14.571848,24495.367,0.42787656,30.0,1310.9554,0
25.352062,135.84576,16.304861,19370.934,0.45189902,10.0,1137.423,0
34.057487,77.55353,15.147438,19839.297,0.8425374,10.0,303.77454,0
1.3996887,48.50849,16.352203,19976.455,0.49765873,10.0,47.699726,0
39.465927,32.282043,14.895911,18786.32,0.7287387,10.0,1369.6041,0
19.502882,248.55275,14.98934,20869.682,0.5478228,10.0,388.241,0
36.74711,175.7851,14.383271,19062.879,0.69942117,10.0,1186.8833,0
15.713793,337.01196,16.080225,19140.043,0.78296643,10.0,1760.9407,0
24.729586,208.5173,15.392425,21541.99,0.4597558,30.0,734.5294,0
40.622158,79.12201,14.607749,19642.3,0.8074711,10.0,1407.3988,0
24.317451,214.52031,14.67409,18787.973,0.7850992,10.0,627.73035,0
25.312809,138.84789,15.302078,19140.043,0.5905553,10.0,618.0969,0
29.275965,108.51912,15.654031,16983.965,0.56410706,10.0,1059.7467,0
31.387398,277.6236,15.425989,18659.506,0.8582003,10.0,608.7324,0
30.38339,266.83453,14.650988,18047.324,0.48458144,10.0,1732.5515,0
34.94014,310.4482,15.616951,18101.326,0.69906443,10.0,1657.9633,0
14.920301,155.68175,15.129346,19722.232,0.4209955,30.0,1725.7319,0
34.257893,70.5642,15.712211,18054.812,0.115574814,100.0,350.43262,0
36.229954,215.16856,15.447005,17858.617,0.48093656,30.0,440.79727,0
20.871515,328.1137,15.660642,24116.514,0.80508274,10.0,921.0574,0
35.998177,20.63475,14.263121,17357.686,0.77744037,10.0,178.83737,0
36.711754,325.57977,15.142627,18266.062,0.6366341,10.0,346.54535,0
11.078316,48.593044,17.057453,17127.527,-0.08769675,70.0,100.2113,0
3.654996,120.45297,17.673038,15794.851,-0.07808851,70.0,812.46625,0
38.048794,249.41405,14.916029,17251.365,0.8025908,10.0,1073.7909,0
31.920763,339.30695,15.4864855,18204.367,0.57368267,10.0,145.80882,0
32.002438,235.25851,15.399451,19370.934,0.59858435,10.0,500.60284,0
40.860344,149.4106,14.984407,20217.814,0.6762095,10.0,232.05586,0
14.555521,184.0467,15.971113,18786.32,0.124205194,60.0,480.3665,0
34.678837,169.31332,14.400779,18813.666,0.6673734,10.0,251.48581,0
24.65494,203.51408,14.813526,18900.357,0.75449055,10.0,14.52514,0
47.139965,198.85147,15.073566,16345.739,0.6153638,30.0,468.9052,0
38.66421,51.15782,15.009061,19149.54,0.8181145,10.0,1098.4252,0
53.18522,191.05675,13.582143,24495.367,0.33976233,30.0,365.325,0
30.76877,162.10333,14.201729,18787.973,0.7610009,10.0,34.46312,0
12.809341,355.3852,15.657448,19062.879,0.41576654,40.0,1025.9885,0
40.162174,257.81937,14.369074,19009.473,0.71090686,10.0,143.50449,0
31.211758,188.68935,15.152284,19127.525,0.6856026,10.0,2257.7761,0
24.652676,203.50035,15.1690445,19127.525,0.54511,10.0,1165.4574,0
38.994907,28.390182,15.2562685,18918.188,0.83095676,10.0,921.0244,0
34.561718,129.38109,15.877562,13868.116,-0.081633255,70.0,386.39764,0
22.542072,56.90725,14.839358,19976.455,0.7068252,10.0,345.05225,0
47.053528,210.81519,15.069513,18204.367,0.6637745,10.0,799.2732,0
23.253458,309.82318,16.442627,18311.408,0.27770588,100.0,783.9619,0
20.729593,340.2207,15.342321,20005.668,0.5258425,30.0,656.20496,0
30.250525,257.17017,16.241762,16637.377,-0.0862486,60.0,2020.0806,0
30.999342,14.093346,15.204586,24495.953,0.8053344,10.0,2046.0955,0
22.667576,247.19493,15.954869,16983.965,0.79196763,10.0,313.12357,0
21.34589,242.89415,15.449194,24116.514,0.41731915,10.0,1062.2224,0
34.2125,139.62924,15.765995,18204.367,0.43439794,30.0,535.8031,0
10.479953,307.7767,16.224693,20340.365,0.737538,10.0,41.107265,0
20.160212,131.40468,16.395233,17127.527,-0.04323428,70.0,517.75635,0
18.148283,122.904564,16.194084,17494.824,0.2180532,100.0,1689.9264,0
3.1423,270.0,16.116957,20005.668,0.7818073,10.0,136.01001,0
20.611391,304.0234,15.975839,19370.934,0.55199176,30.0,815.7069,0
41.363396,268.94656,14.822424,19790.332,0.6235819,30.0,607.8075,0
13.360538,152.38045,16.850023,16092.782,0.30967164,70.0,1166.7974,0
30.41434,91.58016,15.5052595,20217.814,0.72439855,10.0,625.8953,0
52.17153,336.57294,14.444625,20435.473,0.79930943,10.0,440.81906,0
40.60422,33.810104,15.098467,17811.975,0.714043,10.0,396.04453,0
2.802768,131.39995,17.936913,14086.547,-0.08382596,70.0,2051.7605,0
19.602388,180.0,14.968578,24599.621,0.64371014,10.0,106.28238,0
37.52171,102.169106,14.787527,19642.3,0.7837624,10.0,187.57825,0
16.24506,180.0,15.508664,18528.613,0.32206097,50.0,1099.2897,0
27.52056,221.78412,15.014725,18678.152,0.6751129,10.0,669.6153,0
10.363791,90.0,15.849475,24495.953,0.525904,50.0,1214.1708,0
5.539063,289.50244,15.737797,15545.537,0.34551406,40.0,15.195158,0
45.171097,255.08047,14.716095,20631.844,0.7681796,10.0,97.96325,0
